source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource
	Compound	DrugBank:DB00531	Leukemia, Myelomonocytic, Chronic	Disease	UMLS:C0023480	RepoDB::therapeutic::Compound:Disease	RepoDB
octreotide	Compound	DrugBank:DB00104	Acromegaly	Disease	UMLS:C0001206	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone phosphate	Compound	DrugBank:DB01234	Renal Cell Carcinoma	Disease	UMLS:C0007134	RepoDB::therapeutic::Compound:Disease	RepoDB
hydroxychloroquine	Compound	DrugBank:DB01611	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00742	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
docetaxel	Compound	DrugBank:DB01248	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
melatonin	Compound	DrugBank:DB01065	Ulcerative Colitis	Disease	UMLS:C0009324	RepoDB::therapeutic::Compound:Disease	RepoDB
acyclovir	Compound	DrugBank:DB00787	Herpes simplex infection	Disease	UMLS:C0019348	RepoDB::therapeutic::Compound:Disease	RepoDB
amiodarone	Compound	DrugBank:DB01118	Atrial Fibrillation	Disease	UMLS:C0004238	RepoDB::therapeutic::Compound:Disease	RepoDB
methotrexate	Compound	DrugBank:DB00563	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00073	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone phosphate	Compound	DrugBank:DB01234	Acute lymphoblastic leukemia - category	Disease	UMLS:C1531702	RepoDB::therapeutic::Compound:Disease	RepoDB
testosterone	Compound	DrugBank:DB00624	Dyspareunia	Disease	UMLS:C1384606	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB06710	Dyspareunia	Disease	UMLS:C1384606	RepoDB::therapeutic::Compound:Disease	RepoDB
lubiprostone	Compound	DrugBank:DB01046	Irritable Bowel Syndrome	Disease	UMLS:C0022104	RepoDB::therapeutic::Compound:Disease	RepoDB
cetuximab	Compound	DrugBank:DB00002	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
bevacizumab	Compound	DrugBank:DB00112	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
methotrexate	Compound	DrugBank:DB00563	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00531	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00997	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
capecitabine	Compound	DrugBank:DB01101	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00072	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
tramadol	Compound	DrugBank:DB00193	Premature Ejaculation	Disease	UMLS:C0033038	RepoDB::therapeutic::Compound:Disease	RepoDB
methotrexate	Compound	DrugBank:DB00563	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
celecoxib	Compound	DrugBank:DB00482	Bipolar Disorder	Disease	UMLS:C0005586	RepoDB::therapeutic::Compound:Disease	RepoDB
celecoxib	Compound	DrugBank:DB00482	Depression, Postpartum	Disease	UMLS:C0221074	RepoDB::therapeutic::Compound:Disease	RepoDB
lactulose	Compound	DrugBank:DB00581	Hepatic Encephalopathy	Disease	UMLS:C0019151	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01220	Hepatic Encephalopathy	Disease	UMLS:C0019151	RepoDB::therapeutic::Compound:Disease	RepoDB
lapatinib	Compound	DrugBank:DB01259	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
prednisone	Compound	DrugBank:DB00635	Acute lymphoblastic leukemia - category	Disease	UMLS:C1531702	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01254	Acute lymphoblastic leukemia - category	Disease	UMLS:C1531702	RepoDB::therapeutic::Compound:Disease	RepoDB
etanercept	Compound	DrugBank:DB00005	Lichen Planus	Disease	UMLS:C0023646	RepoDB::therapeutic::Compound:Disease	RepoDB
insulin glargine	Compound	DrugBank:DB00030	Diabetes Mellitus	Disease	UMLS:C0011849	RepoDB::therapeutic::Compound:Disease	RepoDB
fenofibrate	Compound	DrugBank:DB01039	Primary Biliary Cholangitis	Disease	UMLS:C0008312	RepoDB::therapeutic::Compound:Disease	RepoDB
epirubicin	Compound	DrugBank:DB00445	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00361	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
vancomycin	Compound	DrugBank:DB00512	Fever	Disease	UMLS:C0015967	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01413	Fever	Disease	UMLS:C0015967	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone phosphate	Compound	DrugBank:DB01234	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
mesalazine	Compound	DrugBank:DB00244	Proctitis	Disease	UMLS:C0033246	RepoDB::therapeutic::Compound:Disease	RepoDB
panitumumab	Compound	DrugBank:DB01269	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
pregabalin	Compound	DrugBank:DB00230	Neuralgia	Disease	UMLS:C0027796	RepoDB::therapeutic::Compound:Disease	RepoDB
acetylcysteine	Compound	DrugBank:DB06151	Bulimia Nervosa	Disease	UMLS:C2267227	RepoDB::therapeutic::Compound:Disease	RepoDB
clopidogrel	Compound	DrugBank:DB00758	Angina Pectoris	Disease	UMLS:C0002962	RepoDB::therapeutic::Compound:Disease	RepoDB
ropivacaine	Compound	DrugBank:DB00296	Pain, Postoperative	Disease	UMLS:C0030201	RepoDB::therapeutic::Compound:Disease	RepoDB
pioglitazone	Compound	DrugBank:DB01132	Amyotrophic Lateral Sclerosis	Disease	UMLS:C0002736	RepoDB::therapeutic::Compound:Disease	RepoDB
anastrozole	Compound	DrugBank:DB01217	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
fentanyl	Compound	DrugBank:DB00813	Labor Pain	Disease	UMLS:C0474368	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00297	Labor Pain	Disease	UMLS:C0474368	RepoDB::therapeutic::Compound:Disease	RepoDB
metformin	Compound	DrugBank:DB00331	Renal Cell Carcinoma	Disease	UMLS:C0007134	RepoDB::therapeutic::Compound:Disease	RepoDB
bevacizumab	Compound	DrugBank:DB00112	Myelofibrosis	Disease	UMLS:C0026987	RepoDB::therapeutic::Compound:Disease	RepoDB
dexamethasone phosphate	Compound	DrugBank:DB01234	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
adalimumab	Compound	DrugBank:DB00051	Ulcerative Colitis	Disease	UMLS:C0009324	RepoDB::therapeutic::Compound:Disease	RepoDB
topiramate	Compound	DrugBank:DB00273	Migraine Disorders	Disease	UMLS:C0149931	RepoDB::therapeutic::Compound:Disease	RepoDB
vortioxetine	Compound	DrugBank:DB09068	Major Depressive Disorder	Disease	UMLS:C1269683	RepoDB::therapeutic::Compound:Disease	RepoDB
cyclophosphamide	Compound	DrugBank:DB00531	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
ondansetron	Compound	DrugBank:DB00904	Alcoholic Intoxication, Chronic	Disease	UMLS:C0001973	RepoDB::therapeutic::Compound:Disease	RepoDB
hydroxychloroquine	Compound	DrugBank:DB01611	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01601	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00503	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
histamine	Compound	DrugBank:DB05381	Multiple Sclerosis	Disease	UMLS:C0026769	RepoDB::therapeutic::Compound:Disease	RepoDB
ezetimibe	Compound	DrugBank:DB00973	Diabetes Mellitus	Disease	UMLS:C0011849	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00641	Diabetes Mellitus	Disease	UMLS:C0011849	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01076	Diabetes Mellitus	Disease	UMLS:C0011849	RepoDB::therapeutic::Compound:Disease	RepoDB
bortezomib	Compound	DrugBank:DB00188	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01234	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
varenicline	Compound	DrugBank:DB01273	Nicotine Dependence	Disease	UMLS:C0028043	RepoDB::therapeutic::Compound:Disease	RepoDB
paclitaxel	Compound	DrugBank:DB01229	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00642	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00958	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01248	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
hydromorphone	Compound	DrugBank:DB00327	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
atorvastatin	Compound	DrugBank:DB01076	Atrial Fibrillation	Disease	UMLS:C0004238	RepoDB::therapeutic::Compound:Disease	RepoDB
letrozole	Compound	DrugBank:DB01006	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00482	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
sunitinib	Compound	DrugBank:DB01268	Malignant melanoma, metastatic	Disease	UMLS:C0860594	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00853	Malignant melanoma, metastatic	Disease	UMLS:C0860594	RepoDB::therapeutic::Compound:Disease	RepoDB
cannabidiol	Compound	DrugBank:DB09061	Epidermolysis Bullosa	Disease	UMLS:C0014527	RepoDB::therapeutic::Compound:Disease	RepoDB
cannabidiol	Compound	DrugBank:DB09061	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
imatinib	Compound	DrugBank:DB00619	Gastrointestinal Stromal Tumors	Disease	UMLS:C0238198	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01268	Gastrointestinal Stromal Tumors	Disease	UMLS:C0238198	RepoDB::therapeutic::Compound:Disease	RepoDB
insulin glargine	Compound	DrugBank:DB00030	Diabetes Mellitus	Disease	UMLS:C0011849	RepoDB::therapeutic::Compound:Disease	RepoDB
cyclophosphamide	Compound	DrugBank:DB00531	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
cyclophosphamide	Compound	DrugBank:DB00531	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
minocycline	Compound	DrugBank:DB01017	Rosacea	Disease	UMLS:C0035854	RepoDB::therapeutic::Compound:Disease	RepoDB
lenalidomide	Compound	DrugBank:DB00480	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
imatinib	Compound	DrugBank:DB00619	Myeloid Leukemia, Chronic	Disease	UMLS:C0023473	RepoDB::therapeutic::Compound:Disease	RepoDB
salbutamol	Compound	DrugBank:DB01001	Asthma	Disease	UMLS:C0004096	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01409	Asthma	Disease	UMLS:C0004096	RepoDB::therapeutic::Compound:Disease	RepoDB
sunitinib	Compound	DrugBank:DB01268	Metastatic Renal Cell Cancer	Disease	UMLS:C0278678	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB09035	Metastatic Renal Cell Cancer	Disease	UMLS:C0278678	RepoDB::therapeutic::Compound:Disease	RepoDB
azathioprine	Compound	DrugBank:DB00993	Ulcerative Colitis	Disease	UMLS:C0009324	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00065	Ulcerative Colitis	Disease	UMLS:C0009324	RepoDB::therapeutic::Compound:Disease	RepoDB
pyrimethamine	Compound	DrugBank:DB00205	Malaria	Disease	UMLS:C0024530	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01299	Malaria	Disease	UMLS:C0024530	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00250	Malaria	Disease	UMLS:C0024530	RepoDB::therapeutic::Compound:Disease	RepoDB
ondansetron	Compound	DrugBank:DB00904	Schizophrenia	Disease	UMLS:C0036341	RepoDB::therapeutic::Compound:Disease	RepoDB
paclitaxel	Compound	DrugBank:DB01229	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00675	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB04572	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00958	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00262	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00531	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00997	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
cyclophosphamide	Compound	DrugBank:DB00531	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01248	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00997	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
cinacalcet	Compound	DrugBank:DB01012	Hyperparathyroidism, Secondary	Disease	UMLS:C0020503	RepoDB::therapeutic::Compound:Disease	RepoDB
cinacalcet	Compound	DrugBank:DB01012	Hypercalcemia	Disease	UMLS:C0020437	RepoDB::therapeutic::Compound:Disease	RepoDB
dimethyl sulfoxide	Compound	DrugBank:DB01093	Erdheim-Chester Disease	Disease	UMLS:C0878675	RepoDB::therapeutic::Compound:Disease	RepoDB
hydromorphone	Compound	DrugBank:DB00327	Chronic pain	Disease	UMLS:C0150055	RepoDB::therapeutic::Compound:Disease	RepoDB
ropivacaine	Compound	DrugBank:DB00296	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
gefitinib	Compound	DrugBank:DB00317	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01248	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
azacitidine	Compound	DrugBank:DB00928	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
vincristine	Compound	DrugBank:DB00541	Peripheral T-Cell Lymphoma	Disease	UMLS:C0079774	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00380	Peripheral T-Cell Lymphoma	Disease	UMLS:C0079774	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00997	Peripheral T-Cell Lymphoma	Disease	UMLS:C0079774	RepoDB::therapeutic::Compound:Disease	RepoDB
ibandronic acid	Compound	DrugBank:DB00710	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00399	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
ibandronic acid	Compound	DrugBank:DB00710	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00399	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
octreotide	Compound	DrugBank:DB00104	Diabetic Retinopathy	Disease	UMLS:C0011884	RepoDB::therapeutic::Compound:Disease	RepoDB
insulin glargine	Compound	DrugBank:DB00030	Obesity	Disease	UMLS:C0028754	RepoDB::therapeutic::Compound:Disease	RepoDB
rituximab	Compound	DrugBank:DB00073	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
pemetrexed	Compound	DrugBank:DB00642	Non-Small Cell Lung Carcinoma	Disease	UMLS:C0007131	RepoDB::therapeutic::Compound:Disease	RepoDB
pregabalin	Compound	DrugBank:DB00230	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
pregabalin	Compound	DrugBank:DB00230	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
dimethyl sulfoxide	Compound	DrugBank:DB01093	Overactive Bladder	Disease	UMLS:C0878773	RepoDB::therapeutic::Compound:Disease	RepoDB
dimethyl sulfoxide	Compound	DrugBank:DB01093	Urinary Incontinence	Disease	UMLS:C0042024	RepoDB::therapeutic::Compound:Disease	RepoDB
maraviroc	Compound	DrugBank:DB04835	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
colecalciferol	Compound	DrugBank:DB00169	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
propranolol	Compound	DrugBank:DB00571	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
trastuzumab	Compound	DrugBank:DB00072	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
methylprednisolone	Compound	DrugBank:DB00959	Multiple Sclerosis	Disease	UMLS:C0026769	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB14644	Multiple Sclerosis	Disease	UMLS:C0026769	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00860	Multiple Sclerosis	Disease	UMLS:C0026769	RepoDB::therapeutic::Compound:Disease	RepoDB
hydralazine	Compound	DrugBank:DB01275	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
hydrocodone	Compound	DrugBank:DB00956	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
fentanyl	Compound	DrugBank:DB00813	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
bosentan	Compound	DrugBank:DB00559	Pulmonary Hypertension	Disease	UMLS:C0020542	RepoDB::therapeutic::Compound:Disease	RepoDB
lisdexamfetamine	Compound	DrugBank:DB01255	Bulimia Nervosa	Disease	UMLS:C2267227	RepoDB::therapeutic::Compound:Disease	RepoDB
alemtuzumab	Compound	DrugBank:DB00087	Multiple Sclerosis	Disease	UMLS:C0026769	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00531	Multiple Sclerosis	Disease	UMLS:C0026769	RepoDB::therapeutic::Compound:Disease	RepoDB
trastuzumab	Compound	DrugBank:DB00072	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
latanoprost	Compound	DrugBank:DB00654	Ocular Hypertension	Disease	UMLS:C0028840	RepoDB::therapeutic::Compound:Disease	RepoDB
carvedilol	Compound	DrugBank:DB01136	Epilepsy	Disease	UMLS:C0014544	RepoDB::therapeutic::Compound:Disease	RepoDB
albendazole	Compound	DrugBank:DB00518	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00472	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00860	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00602	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
aripiprazole	Compound	DrugBank:DB01238	Schizophrenia	Disease	UMLS:C0036341	RepoDB::therapeutic::Compound:Disease	RepoDB
citalopram	Compound	DrugBank:DB00215	Acute Coronary Syndrome	Disease	UMLS:C0948089	RepoDB::therapeutic::Compound:Disease	RepoDB
leucovorin	Compound	DrugBank:DB00650	Biliary Tract Cancer	Disease	UMLS:C0750952	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00762	Biliary Tract Cancer	Disease	UMLS:C0750952	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00544	Biliary Tract Cancer	Disease	UMLS:C0750952	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB11596	Biliary Tract Cancer	Disease	UMLS:C0750952	RepoDB::therapeutic::Compound:Disease	RepoDB
mycophenolate mofetil	Compound	DrugBank:DB01024	Lupus Erythematosus, Systemic	Disease	UMLS:C0024141	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00860	Lupus Erythematosus, Systemic	Disease	UMLS:C0024141	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00635	Lupus Erythematosus, Systemic	Disease	UMLS:C0024141	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01281	Lupus Erythematosus, Systemic	Disease	UMLS:C0024141	RepoDB::therapeutic::Compound:Disease	RepoDB
anastrozole	Compound	DrugBank:DB01217	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
lacosamide	Compound	DrugBank:DB06218	Degenerative polyarthritis	Disease	UMLS:C0029408	RepoDB::therapeutic::Compound:Disease	RepoDB
methylprednisolone	Compound	DrugBank:DB00959	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB14644	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00860	COVID19 (disease)	Disease	UMLS:C5203670	RepoDB::therapeutic::Compound:Disease	RepoDB
melphalan	Compound	DrugBank:DB01042	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01041	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB00188	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
	Compound	DrugBank:DB01234	Multiple Myeloma	Disease	UMLS:C0026764	RepoDB::therapeutic::Compound:Disease	RepoDB
cyclophosphamide	Compound	DrugBank:DB00531	Malignant neoplasm of breast	Disease	UMLS:C0006142	RepoDB::therapeutic::Compound:Disease	RepoDB
