"drug_name","drugbank_id","ind_name","ind_id","NCT","status","phase","DetailedStatus"
NA,"DB00958","Rhabdomyosarcoma","C0035412","NCT00162695","Terminated","Phase 3",NA
"ketamine","DB01221","Endometriosis","C0014175","NCT05229653","Suspended","Phase 1","IRB approval time has lapsed; continuation must be filed before resuming study activities."
"enocitabine","DB00650","Refractory acute myeloid leukemia","C4528668","NCT05146739","Suspended","Phase 1","Other - Pending release of next amendment."
NA,"DB00987","Refractory acute myeloid leukemia","C4528668","NCT05146739","Suspended","Phase 1","Other - Pending release of next amendment."
"sildenafil","DB00203","Pulmonary arterial hypertension","C2973725","NCT00796510","Terminated","Phase 3","Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns, specifically new emerging evidence of hepatic injury"
"sildenafil","DB00203","Pulmonary Hypertension","C0020542","NCT00796510","Terminated","Phase 3","Safety Issue: The trial was prematurely terminated on Dec 9, 2010, due to safety concerns, specifically new emerging evidence of hepatic injury"
"prednisone","DB00635","Erysipelas","C0014733","NCT00893048","Withdrawn","Phase 2","Study never enrolled any subjects before auto-terminated by the internal IRB."
"tirofiban","DB00775","Ischemic stroke","C0948008","NCT04818944","Withdrawn","Phase 1/Phase 2","PI has left the Institution"
"salbutamol","DB01001","Asthma","C0004096","NCT00000577","Withdrawn","Phase 3","Record is an ACRN grant summary & not reflective of an individual trial. All ACTs conducted by ACRN were individually registered on the PRS."
NA,"DB01394","Asthma","C0004096","NCT00000577","Withdrawn","Phase 3","Record is an ACRN grant summary & not reflective of an individual trial. All ACTs conducted by ACRN were individually registered on the PRS."
"abatacept","DB01281","Rheumatoid Arthritis","C0003873","NCT02027298","Withdrawn","Phase 2","No Enrollment"
"lenalidomide","DB00480","Peripheral T-Cell Lymphoma","C0079774","NCT01419795","Terminated","Phase 2","Low accrual"
NA,"DB00073","Peripheral T-Cell Lymphoma","C0079774","NCT01419795","Terminated","Phase 2","Low accrual"
"lenalidomide","DB00480","Waldenstrom Macroglobulinemia","C0024419","NCT01419795","Terminated","Phase 2","Low accrual"
NA,"DB00073","Waldenstrom Macroglobulinemia","C0024419","NCT01419795","Terminated","Phase 2","Low accrual"
"nitric oxide","DB00435","COVID19 (disease)","C5203670","NCT04398290","Withdrawn","Phase 2","IRB AND FDA REVIEWS DEFERRED"
"dexamethasone phosphate","DB09035","Multiple Myeloma","C0026764","NCT03023527","Terminated","Phase 1","Safety"
NA,"DB01234","Multiple Myeloma","C0026764","NCT03023527","Terminated","Phase 1","Safety"
"dexmedetomidine","DB00633","Pulmonary Hypertension","C0020542","NCT01072643","Terminated","Phase 2/Phase 3","Study was terminated due to increased PVR in one subject from T0-T1 reaching the level of a predetermined stopping rule"
"lidocaine","DB00281","Pain","C0030193","NCT03117166","Terminated","Phase 1/Phase 2","multidisciplinary participation could not be overcome."
"muromonab-CD3","DB00075","Crohn Disease","C0010346","NCT05028946","Withdrawn","Phase 1","For business reasons"
"ezetimibe","DB00973","Hyperlipidemia","C0020473","NCT02227784","Terminated","Phase 3","Study termination due to program termination."
NA,"DB01076","Hyperlipidemia","C0020473","NCT02227784","Terminated","Phase 3","Study termination due to program termination."
"fulvestrant","DB00947","Malignant neoplasm of breast","C0006142","NCT02340221","Terminated","Phase 3","The Sponsor discontinued the manufacturing and development of taselisib due to modest clinical benefit and limited tolerability."
"lansoprazole","DB00448","Asthma","C0004096","NCT00361972","Terminated","Phase 2/Phase 3","limited recruitment"
NA,"DB05351","Asthma","C0004096","NCT00361972","Terminated","Phase 2/Phase 3","limited recruitment"
"etoposide","DB00773","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB01042","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB01041","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB00480","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB00515","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB13144","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB00531","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB01234","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
NA,"DB00997","Multiple Myeloma","C0026764","NCT02128230","Terminated","Phase 2","Low enrollment and Futility as determined by Amgen's Carfilzomib NASCR program."
"salbutamol","DB01001","Asthma","C0004096","NCT02150499","Terminated","Phase 3",NA
"ribavirin","DB00811","Hepatitis C, Chronic","C0524910","NCT01547312","Withdrawn","Phase 1",NA
"paclitaxel","DB01229","Malignant neoplasm of breast","C0006142","NCT04762901","Withdrawn","Phase 1","Funding was terminated."
NA,"DB00958","Malignant neoplasm of breast","C0006142","NCT04762901","Withdrawn","Phase 1","Funding was terminated."
NA,"DB00531","Malignant neoplasm of breast","C0006142","NCT04762901","Withdrawn","Phase 1","Funding was terminated."
NA,"DB00997","Malignant neoplasm of breast","C0006142","NCT04762901","Withdrawn","Phase 1","Funding was terminated."
"erlotinib","DB00530","Non-Small Cell Lung Carcinoma","C0007131","NCT04165031","Terminated","Phase 1/Phase 2","The study was terminated due to an unexpected toxicity finding."
NA,"DB00002","Non-Small Cell Lung Carcinoma","C0007131","NCT04165031","Terminated","Phase 1/Phase 2","The study was terminated due to an unexpected toxicity finding."
NA,"DB01248","Non-Small Cell Lung Carcinoma","C0007131","NCT04165031","Terminated","Phase 1/Phase 2","The study was terminated due to an unexpected toxicity finding."
"lenalidomide","DB00480","Multiple Myeloma","C0026764","NCT01647165","Withdrawn","Phase 2",NA
NA,"DB00188","Multiple Myeloma","C0026764","NCT01647165","Withdrawn","Phase 2",NA
NA,"DB01234","Multiple Myeloma","C0026764","NCT01647165","Withdrawn","Phase 2",NA
"methylprednisolone","DB00959","Neuromyelitis Optica","C0027873","NCT03829566","Withdrawn","Phase 2/Phase 3","Discontinued by Investigator"
NA,"DB14644","Neuromyelitis Optica","C0027873","NCT03829566","Withdrawn","Phase 2/Phase 3","Discontinued by Investigator"
NA,"DB00860","Neuromyelitis Optica","C0027873","NCT03829566","Withdrawn","Phase 2/Phase 3","Discontinued by Investigator"
NA,"DB00073","Neuromyelitis Optica","C0027873","NCT03829566","Withdrawn","Phase 2/Phase 3","Discontinued by Investigator"
NA,"DB00531","Neuromyelitis Optica","C0027873","NCT03829566","Withdrawn","Phase 2/Phase 3","Discontinued by Investigator"
"rosuvastatin","DB01098","Venous Thrombosis","C0042487","NCT01164540","Withdrawn","Phase 3","Due to discussion regarding the design of the study."
"mesalazine","DB00244","Ulcerative Colitis","C0009324","NCT01004185","Terminated","Phase 3","Pediatric enrollment very slow."
NA,"DB00233","Ulcerative Colitis","C0009324","NCT01004185","Terminated","Phase 3","Pediatric enrollment very slow."
"metformin","DB00331","Diabetes Mellitus","C0011849","NCT02484209","Withdrawn","Phase 3","Inclusion criteria too strict making it difficult to recruit in primary care"
"milnacipran","DB04896","Irritable Bowel Syndrome","C0022104","NCT01471379","Terminated","Phase 2","Due to recruitment difficulties the study is terminated."
NA,"DB08918","Irritable Bowel Syndrome","C0022104","NCT01471379","Terminated","Phase 2","Due to recruitment difficulties the study is terminated."
"hydrocortamate","DB00741","Obesity","C0028754","NCT01422707","Withdrawn","Early Phase 1","The study team decided not to pursue this study."
"midazolam","DB00683","Epilepsy","C0014544","NCT01316445","Terminated","Phase 1","Funding agency no longer provide support."
"certolizumab pegol","DB08904","Crohn Disease","C0010346","NCT00899678","Terminated","Phase 2","higher than projected discontinuation rate during Maintenance Phase"
"everolimus","DB01590","Malignant neoplasm of breast","C0006142","NCT00253318","Terminated","Phase 1","Toxicity and Lack of Efficacy"
NA,"DB01234","Malignant neoplasm of breast","C0006142","NCT00253318","Terminated","Phase 1","Toxicity and Lack of Efficacy"
NA,"DB01248","Malignant neoplasm of breast","C0006142","NCT00253318","Terminated","Phase 1","Toxicity and Lack of Efficacy"
"lorazepam","DB00186","Status Epilepticus","C0038220","NCT00343096","Terminated","Phase 3","The buccal arm of the study was 30% less effective in stopping seizures within 10 minutes compared with the IV dose. This met a stopping rule for the study"
"iloprost","DB01088","Pulmonary arterial hypertension","C2973725","NCT00453414","Withdrawn","Phase 2","Withdrawn due to lack of enrollment"
"melphalan","DB01042","Multiple Myeloma","C0026764","NCT00968396","Withdrawn","Phase 2",NA
"paclitaxel","DB01229","Malignant neoplasm of breast","C0006142","NCT03285607","Withdrawn","Phase 1","Drug provider decided not to move forward with the study."
NA,"DB00531","Malignant neoplasm of breast","C0006142","NCT03285607","Withdrawn","Phase 1","Drug provider decided not to move forward with the study."
NA,"DB00997","Malignant neoplasm of breast","C0006142","NCT03285607","Withdrawn","Phase 1","Drug provider decided not to move forward with the study."
"amphotericin B","DB00681","Vulvovaginitis","C0042998","NCT03167957","Withdrawn","Phase 2","No longer target indication"
"mepacrine","DB01103","Renal Cell Carcinoma","C0007134","NCT00574483","Withdrawn","Phase 2","reevaluation of compound development"
"salbutamol","DB01001","Asthma","C0004096","NCT01218009","Terminated","Phase 3","Change to study required."
"latanoprost","DB00654","Glaucoma","C0017601","NCT00579969","Terminated","Phase 2","Study stopped and data not analyzed"
NA,"DB00373","Glaucoma","C0017601","NCT00579969","Terminated","Phase 2","Study stopped and data not analyzed"
"lenalidomide","DB00480","Multiple Myeloma","C0026764","NCT02579863","Terminated","Phase 3","The study was terminated early due to business reasons"
NA,"DB01234","Multiple Myeloma","C0026764","NCT02579863","Terminated","Phase 3","The study was terminated early due to business reasons"
"bevacizumab","DB00112","Multiple Myeloma","C0026764","NCT02079519","Terminated","Phase 2","The study was discontinued prematurely by the sponsor due to a lack of recruitment."
"cyclophosphamide","DB00531","Neuroblastoma","C0027819","NCT02439788","Withdrawn","Phase 1","Based on newly available preclinical data we changed the CAR construct to a more effective version and will now study that product on a different protocol."
"bevacizumab","DB00112","Synovitis","C0039103","NCT02060305","Terminated","Phase 1","Very slow enrollment"
"valproic acid","DB00313","Neuralgia","C0027796","NCT00221637","Terminated","Phase 2/Phase 3","slow recruitment and treatments beyond expiry date"
"memantine","DB01043","Alzheimer's Disease","C0002395","NCT03316898","Withdrawn","Phase 1","Business decision to stop the study."
NA,"DB00843","Alzheimer's Disease","C0002395","NCT03316898","Withdrawn","Phase 1","Business decision to stop the study."
"hydroxychloroquine","DB01611","COVID19 (disease)","C5203670","NCT04345692","Terminated","Phase 3","RECOVERY Trial results - no efficacy"
"cannabidiol","DB09061","Anxiety","C0003467","NCT04267679","Withdrawn","Phase 2","Stopped due to COVID-19 pandemic."
"levetiracetam","DB01202","Epilepsy","C0014544","NCT00563459","Terminated","Phase 3","Carisbamate partial onset seizures studies lacked consistent efficacy data so trials in this indication were terminated."
NA,"DB00273","Epilepsy","C0014544","NCT00563459","Terminated","Phase 3","Carisbamate partial onset seizures studies lacked consistent efficacy data so trials in this indication were terminated."
"bevacizumab","DB00112","Glioblastoma Multiforme","C1621958","NCT02047214","Terminated","Phase 2","Due to lack of clinical benefit in the 17 subjects enrolled in the trial to date"
"rivaroxaban","DB06228","COVID19 (disease)","C5203670","NCT04504032","Terminated","Phase 2","Based on Data Monitoring Committee''s recommendation on 3 February 2021, the study was stopped on 4 February 2021 due to futility."
"paclitaxel","DB01229","Malignant neoplasm of breast","C0006142","NCT00088829","Terminated","Phase 2","Investigator left institution"
"axitinib","DB06626","Renal Cell Carcinoma","C0007134","NCT01806064","Terminated","Phase 1/Phase 2","The study did not meet endpoint."
"baclofen","DB00181","Nicotine Dependence","C0028043","NCT01228994","Terminated","Phase 2","The study was terminated because of difficulties recruiting subjects."
"alefacept","DB00092","Lichen Planus","C0023646","NCT00135733","Terminated","Phase 2","Pharmaceutical sponsor withdrew financial support."
"risperidone","DB00734","Schizophrenia","C0036341","NCT01363349","Terminated","Phase 2/Phase 3","pre-planned interim analysis of the Phase II/III CLARITY trial of BL-1020 indicate that the trial would not meet the pre-specified primary efficacy endpoint."
"dexamethasone phosphate","DB01234","Non-Small Cell Lung Carcinoma","C0007131","NCT02410382","Terminated","Phase 2","IRB suspension, did not resume"
"pantoprazole","DB00213","Congestive heart failure","C0018802","NCT00699361","Withdrawn","Phase 3","Study withdrawn for financial issues"
"sorafenib","DB00398","Leukemia, Myelomonocytic, Chronic","C0023480","NCT01620216","Terminated","Phase 2","Unable to recruit enough eligible subjects"
NA,"DB01268","Leukemia, Myelomonocytic, Chronic","C0023480","NCT01620216","Terminated","Phase 2","Unable to recruit enough eligible subjects"
NA,"DB01254","Leukemia, Myelomonocytic, Chronic","C0023480","NCT01620216","Terminated","Phase 2","Unable to recruit enough eligible subjects"
"sorafenib","DB00398","Refractory acute myeloid leukemia","C4528668","NCT01620216","Terminated","Phase 2","Unable to recruit enough eligible subjects"
NA,"DB01268","Refractory acute myeloid leukemia","C4528668","NCT01620216","Terminated","Phase 2","Unable to recruit enough eligible subjects"
